x,y,utc,discipline,flight_id
486059.97548719577,6187576.716453061,1405510912.0,paragliders,20150178
486040.671837701,6187576.199713346,1405510912.0,paragliders,20150178
486022.102153464,6187602.801236902,1405510912.0,paragliders,20150178
485745.917282795,6188985.305478022,1405515904.0,paragliders,20150370
485605.14049888204,6189487.625415686,1410435840.0,paragliders,20154675
489822.5399389684,6189407.785409568,1414331648.0,paragliders,20155849
489802.94035637856,6189948.881050904,1414758272.0,paragliders,20156100
489099.85091532324,6186358.324529866,1414764288.0,paragliders,20156108
489570.8105582445,6186445.139428808,1414849024.0,paragliders,20156171
486110.7973558184,6189707.883813816,1431257472.0,paragliders,20163841
485744.8614844556,6189588.924363284,1431259648.0,paragliders,20163844
485790.07720038615,6189623.84178247,1431259648.0,paragliders,20163844
485717.22983711347,6189660.613620824,1431259648.0,paragliders,20163844
486045.31256117707,6187725.673938618,1431260288.0,paragliders,20163844
486076.92504300195,6189550.270131383,1431258368.0,paragliders,20163849
485994.9835263513,6189579.503638081,1431260928.0,paragliders,20163849
486099.641641028,6189685.686463419,1431257600.0,paragliders,20163858
486251.1063650898,6189523.582435567,1431258240.0,paragliders,20163931
489079.31504098745,6188548.459157108,1431341312.0,paragliders,20164300
486096.2948189358,6188650.482990761,1431259776.0,paragliders,20164629
485691.90530167246,6189206.903333398,1435231104.0,paragliders,20169155
489229.18278585246,6187113.85379478,1435232000.0,paragliders,20169155
489208.4588297439,6187095.206706901,1435232000.0,paragliders,20169155
489433.0434558721,6187128.333478427,1435232384.0,paragliders,20169155
489413.4308039774,6187071.990652422,1435232512.0,paragliders,20169155
489390.43356435763,6187002.669988978,1435232512.0,paragliders,20169155
489452.8061592745,6186816.9842126835,1435232640.0,paragliders,20169155
489549.42473091715,6186685.012386861,1435232640.0,paragliders,20169155
489593.75588215713,6186738.035434971,1435232640.0,paragliders,20169155
489538.3534567044,6186753.669508622,1435232640.0,paragliders,20169155
485636.9807466258,6188198.874597138,1434889856.0,paragliders,20169194
485735.7404489621,6188368.859399722,1434890496.0,paragliders,20169194
485719.5736388601,6188378.944029566,1434890752.0,paragliders,20169194
485434.4571100229,6189114.104482589,1434628224.0,paragliders,20169196
486246.09924633155,6189049.070474497,1435231488.0,paragliders,20169925
485763.6324891403,6188165.90585477,1435316736.0,paragliders,20169927
485584.8904759991,6188303.41661297,1435316736.0,paragliders,20169927
485776.15632554627,6189179.991813731,1436534272.0,paragliders,20171123
485557.8344748515,6188327.444939022,1436529920.0,paragliders,20171272
485444.90529786353,6189175.832106457,1436959872.0,paragliders,20171913
485891.07102908887,6188377.899495129,1436959872.0,paragliders,20171944
485466.25399926753,6189078.86188811,1436959872.0,paragliders,20172037
485758.9709063571,6188315.495191513,1436960128.0,paragliders,20172037
486040.94874063693,6187615.540584487,1436534528.0,paragliders,20172407
486241.6518706917,6189292.907017685,1436963712.0,paragliders,20172409
485706.3475938166,6187991.74269954,1436964352.0,paragliders,20172409
485729.6120698642,6187995.896025878,1436964352.0,paragliders,20172409
485732.6610879197,6188064.27675423,1436964352.0,paragliders,20172409
485679.37937734224,6187897.915068031,1436964352.0,paragliders,20172409
485746.2098303409,6188161.888027402,1436964480.0,paragliders,20172409
485443.53731388133,6188967.1826374605,1436960000.0,paragliders,20172533
486093.88681771455,6189401.075181833,1440159488.0,paragliders,20175627
485686.3287903954,6188103.112928718,1440160128.0,paragliders,20175631
486105.6293259621,6189433.656918081,1440159488.0,paragliders,20175954
485707.75579301076,6187842.191339825,1441802880.0,paragliders,20177436
485719.66351328697,6189068.250118901,1441801856.0,paragliders,20177514
485817.27500758483,6188373.332558117,1443355264.0,paragliders,20178374
489582.1071232517,6189030.984858925,1446295040.0,paragliders,20179387
489846.4545455279,6189444.227210237,1446293888.0,paragliders,20179392
485730.59128709795,6189828.520254102,1446293120.0,paragliders,20179401
485778.6010959229,6189877.812560322,1446293120.0,paragliders,20179401
489790.5632853973,6189465.122194886,1446293888.0,paragliders,20179401
486025.557303232,6189485.514023721,1462364416.0,paragliders,20185635
485993.0608731045,6189737.352094889,1462365952.0,paragliders,20185635
485943.95540209877,6189768.23692259,1462365952.0,paragliders,20185635
486009.16691848927,6189750.480870197,1462365952.0,paragliders,20185635
