discipline,estimator,t_s,msd_m2,n_flights,sem_m2,p10_m2,p50_m2,p90_m2
paragliders,ensemble_north,107.0,151628.2747564786,154658,590.838134359162,1249.243408203125,49481.1640625,479880.375
paragliders,ensemble_north,121.0,178742.15458106223,154667,714.1498208263356,1396.083984375,54576.7265625,569151.5625
paragliders,ensemble_north,137.0,211353.2481293487,154662,869.2198939903656,1502.280517578125,61064.9609375,674114.5
paragliders,ensemble_north,154.0,247330.99906683023,154670,1046.581086349566,1673.4102783203125,67420.0234375,785065.25
paragliders,ensemble_north,174.0,290939.8431747831,154676,1265.6591124596096,1813.98193359375,75446.21875,917032.125
paragliders,ensemble_north,196.0,341408.2844585621,154690,1526.0812631642557,1983.15283203125,84551.5546875,1080037.875
paragliders,ensemble_north,221.0,402123.3827516407,154690,1846.5056609130395,2188.25732421875,95584.078125,1267563.375
paragliders,ensemble_north,249.0,477276.1750541432,154707,2242.340931541901,2498.031005859375,108133.8984375,1501241.25
paragliders,ensemble_north,281.0,571122.3352236393,154720,2745.0715239150777,2921.14892578125,123200.921875,1792330.0
paragliders,ensemble_north,316.0,686217.7769126751,154721,3343.49064016445,3352.394775390625,142922.78125,2158887.0
paragliders,ensemble_north,357.0,834512.3659003408,154727,4099.638153925232,3928.530517578125,167132.75,2626786.25
paragliders,ensemble_north,402.0,1014295.7234892619,154716,4977.469031460275,4565.8544921875,199097.125,3234525.0
paragliders,ensemble_north,453.0,1243706.9934768835,154730,6036.309166759022,5400.2275390625,243158.609375,4039886.5
paragliders,ensemble_north,511.0,1536631.754083824,154745,7337.8093557323145,6604.92431640625,303722.75,5158553.0
paragliders,ensemble_north,576.0,1912761.8899766416,154749,8957.972391459665,7612.400390625,389543.90625,6390230.0
paragliders,ensemble_north,649.0,2389189.5948400623,154747,10973.10192009495,9653.3828125,501945.875,7762796.5
paragliders,ensemble_north,732.0,3008422.088823433,154766,13558.216003527528,12009.962890625,677577.5,9314003.0
paragliders,ensemble_north,825.0,3816967.141032561,154776,16892.708397763352,15169.04296875,935754.5,11102000.0
paragliders,ensemble_north,931.0,4895618.413806959,154752,22173.554179097602,20292.439453125,1295521.25,13227825.0
paragliders,ensemble_north,1049.0,6304344.5985808335,154776,27625.09017133602,26872.265625,1843162.5,17056476.0
paragliders,ensemble_north,1183.0,8193221.867081051,154783,34998.895670688,35486.44140625,2689339.0,22149276.0
paragliders,ensemble_north,1334.0,10699628.177426716,154792,44770.19340912251,46967.109375,3889625.25,28648884.0
paragliders,ensemble_north,1504.0,13972511.993071536,154815,57302.78242170972,62850.07421875,5564011.5,38180128.0
paragliders,ensemble_north,1695.0,18196714.077400062,154840,73429.574485388,87469.7109375,7595436.0,50797592.0
paragliders,ensemble_north,1911.0,23637816.980086498,154820,93932.79589539551,120903.7265625,9835090.0,64884420.0
paragliders,ensemble_north,2155.0,30495006.565126628,154805,119979.17845646436,158397.03125,12267067.0,82285296.0
paragliders,ensemble_north,2429.0,38980843.21638703,154791,153294.40124096698,209524.0625,15514517.0,104734416.0
paragliders,ensemble_north,2739.0,49085361.47962529,153786,195356.038365339,265377.46875,19156062.0,132747912.0
paragliders,ensemble_north,3088.0,61205165.22496131,152162,249341.07662212988,342435.5625,22964144.0,165986784.0
paragliders,ensemble_north,3481.0,76121222.4065157,149680,319947.3283973478,410692.09375,26824782.0,210486160.0
paragliders,ensemble_north,3925.0,94969705.43564302,146099,414144.29063459294,495540.0625,30554730.0,268891968.0
paragliders,ensemble_north,4425.0,118744383.100663,141144,537055.0069784927,531510.875,35026712.0,342758016.0
paragliders,ensemble_north,4989.0,149619823.69030938,134654,702734.5307089847,563533.9375,40960232.0,439188416.0
paragliders,ensemble_north,5624.0,190050025.4134027,126704,928232.330280378,608794.625,49761576.0,562174912.0
paragliders,ensemble_north,6341.0,242882898.38621974,117184,1239744.2458042998,709192.1875,62257020.0,713900096.0
paragliders,ensemble_north,7149.0,313985511.05731964,106482,1690349.4653517155,856526.4375,79911232.0,930678400.0
paragliders,ensemble_north,8059.0,408415379.113174,94531,2336921.455274177,1107023.0,105778696.0,1217938816.0
paragliders,ensemble_north,9086.0,527608054.2982831,82252,3248068.1856323075,1293599.75,130932304.0,1613221504.0
paragliders,ensemble_north,10244.0,676959013.4580636,69527,4569124.202218889,1499825.0,160928928.0,2018499968.0
paragliders,ensemble_north,11549.0,864990784.9118838,57305,6538267.972618264,1988400.0,196666384.0,2519931392.0
paragliders,ensemble_north,13021.0,1091016011.3349795,45856,9452843.757238029,2471004.25,239963744.0,3226187776.0
paragliders,ensemble_north,14680.0,1345896227.9537156,35768,13793728.183675002,2988597.0,276169984.0,3958698496.0
paragliders,ensemble_north,16550.0,1647624997.742495,27221,20679299.93542131,3586706.5,280424736.0,4917178368.0
paragliders,ensemble_north,18659.0,1982453185.3054392,19860,31650184.144843556,3317386.5,275104672.0,5809768448.0
paragliders,ensemble_north,21037.0,2384185380.59197,13630,50436218.34961491,3150399.0,280175104.0,6385408000.0
paragliders,ensemble_north,23717.0,2903608918.3723454,8568,84533605.51714362,3213294.75,302050688.0,6869439488.0
paragliders,ensemble_north,26739.0,3488133750.1450505,4851,149987431.17804933,2689111.5,256425328.0,7281106432.0
paragliders,ensemble_north,30146.0,4410321772.416407,2319,304489890.4042464,2781391.0,184021152.0,6868750848.0
paragliders,ensemble_north,33987.0,5810776518.156414,818,783962159.3931185,2112065.25,76052832.0,5829000192.0
paragliders,ensemble_north,38318.0,1855050170.085515,136,812487981.6384579,509621.46875,26369130.0,508019744.0
paragliders,ensemble_north,43200.0,,0,,,,
paragliders,ta_east,1.0,47.898252841052404,121951,,30.18898582458496,44.895992279052734,67.80448150634766
paragliders,ta_east,2.0,188.04513530220646,136291,,118.13607788085938,176.29116821289062,266.74896240234375
paragliders,ta_east,3.0,442.76996632338074,145408,,264.5112609863281,402.3214416503906,665.3846435546875
paragliders,ta_east,4.0,700.4390702742662,148575,,406.00555419921875,659.2189331054688,1015.701904296875
paragliders,ta_east,5.0,1060.8543435648533,167991,,597.21044921875,987.0164794921875,1573.904052734375
paragliders,ta_east,6.0,1483.5203320820203,169043,,822.0982666015625,1383.701904296875,2199.6005859375
paragliders,ta_east,7.0,1934.8831459276032,169512,,928.1634521484375,1817.623779296875,2958.017822265625
paragliders,ta_east,8.0,2703.9384784360204,170615,,1565.3450927734375,2479.382568359375,4032.051025390625
paragliders,ta_east,9.0,3156.5850611854767,170752,,1814.680908203125,2905.580078125,4689.9638671875
paragliders,ta_east,10.0,3706.2639475998867,176120,,2069.512451171875,3410.7021484375,5541.32568359375
paragliders,ta_east,11.0,4453.029758050187,176782,,2412.740966796875,4084.4091796875,6759.23681640625
paragliders,ta_east,12.0,4988.593515269997,177320,,2595.736328125,4565.650390625,7636.3603515625
paragliders,ta_east,14.0,6785.391450197909,177708,,3510.5703125,6195.78125,10445.767578125
paragliders,ta_east,16.0,8415.945318551121,178141,,4376.78515625,7584.48388671875,13032.6298828125
paragliders,ta_east,18.0,10629.622576281223,178161,,5441.52490234375,9533.7666015625,16604.3125
paragliders,ta_east,20.0,12500.88121137589,178603,,6278.939453125,11208.9853515625,19653.650390625
paragliders,ta_east,23.0,16343.487456015435,178647,,7949.732421875,14577.8203125,26036.943359375
paragliders,ta_east,25.0,18162.24861182183,178718,,8668.546875,16187.71484375,29093.166015625
paragliders,ta_east,29.0,24421.350494198516,178784,,11500.126953125,21668.076171875,39334.8125
paragliders,ta_east,32.0,28755.901839629194,179011,,13260.70703125,25398.82421875,46674.80859375
paragliders,ta_east,37.0,37430.284338891965,179047,,16862.6953125,32934.46875,61245.69921875
paragliders,ta_east,41.0,45447.673801465746,179074,,20218.6640625,39912.55078125,74735.34375
paragliders,ta_east,46.0,56707.58102788375,179130,,24689.138671875,49592.8671875,93799.359375
paragliders,ta_east,52.0,70179.10255197967,178961,,29934.64453125,61260.0078125,116992.2265625
paragliders,ta_east,59.0,90257.27596291501,178467,,37937.5859375,78680.28125,151006.140625
paragliders,ta_east,67.0,112799.52016239251,178035,,46451.8515625,97900.5,189962.5625
paragliders,ta_east,75.0,140076.34550362793,177373,,56845.89453125,121273.015625,237002.375
paragliders,ta_east,85.0,174286.98608527376,176714,,69540.5234375,150550.84375,297131.28125
paragliders,ta_east,95.0,216293.91007665114,176168,,84998.46875,186414.25,370213.6875
paragliders,ta_east,107.0,267184.6022573755,175676,,103030.234375,229586.375,460200.5
paragliders,ta_east,121.0,332786.4172298062,174898,,126277.046875,285126.28125,576290.5625
paragliders,ta_east,137.0,417942.2577448962,173648,,156294.59375,357139.09375,727389.5625
paragliders,ta_east,154.0,516816.0617559502,172766,,190336.34375,440620.25,903509.5
paragliders,ta_east,174.0,644641.3494276061,172076,,232498.25,547555.6875,1133925.125
paragliders,ta_east,196.0,796811.0545937764,171405,,280999.53125,674012.375,1410732.5
paragliders,ta_east,221.0,984826.6241302777,170732,,338509.6875,829911.125,1754618.125
paragliders,ta_east,249.0,1217620.1291548375,169977,,408766.25,1021235.9375,2184359.75
paragliders,ta_east,281.0,1503533.6880764365,169209,,491408.21875,1254771.75,2716076.0
paragliders,ta_east,316.0,1847074.0753940693,168287,,587456.3125,1533386.375,3358907.0
paragliders,ta_east,357.0,2279495.915821538,167522,,703551.3125,1879919.75,4176787.75
paragliders,ta_east,402.0,2795115.7422786234,166526,,835230.8125,2289851.75,5160411.0
paragliders,ta_east,453.0,3433638.047532226,165737,,987414.4375,2793707.5,6395370.5
paragliders,ta_east,511.0,4212281.570785964,164961,,1160745.125,3398365.25,7922991.0
paragliders,ta_east,576.0,5161048.890748031,164188,,1359636.125,4123850.75,9798586.0
paragliders,ta_east,649.0,6308413.662549568,163330,,1584377.625,4987969.0,12104864.0
paragliders,ta_east,732.0,7714430.901674205,162620,,1830833.25,6031197.0,14978953.0
paragliders,ta_east,825.0,9417433.984350646,161888,,2103563.25,7264813.0,18493260.0
paragliders,ta_east,931.0,11509931.52508103,161100,,2407361.0,8749940.0,22888474.0
paragliders,ta_east,1049.0,14027589.501995903,160397,,2714794.5,10485183.0,28274466.0
paragliders,ta_east,1183.0,17096307.116065886,159663,,3041403.5,12525797.0,34912700.0
paragliders,ta_east,1334.0,20760878.461217504,158144,,3395266.25,14929198.0,42921080.0
paragliders,ta_east,1504.0,25154866.73865613,155891,,3772022.25,17756268.0,52641440.0
paragliders,ta_east,1695.0,30486095.306884997,152851,,4181505.75,21043304.0,64621332.0
paragliders,ta_east,1911.0,36923908.54217418,148728,,4628214.5,24922208.0,79183400.0
paragliders,ta_east,2155.0,44861650.9566614,143354,,5159810.0,29497516.0,97127216.0
paragliders,ta_east,2429.0,54639220.49838537,136494,,5859230.5,35016696.0,119254304.0
paragliders,ta_east,2739.0,66871890.17467514,128275,,6719553.0,41782756.0,147024656.0
paragliders,ta_east,3088.0,82228641.26225205,118562,,7825834.5,50055528.0,181469696.0
paragliders,ta_east,3481.0,101716652.30237637,107688,,9205599.0,60476488.0,224518192.0
paragliders,ta_east,3925.0,127205504.3520799,95598,,11369341.0,74138448.0,280659616.0
paragliders,ta_east,4425.0,159294413.50168124,83114,,14164188.0,91990152.0,350051712.0
paragliders,ta_east,4989.0,200641126.1188408,70164,,17978576.0,115809888.0,437043520.0
paragliders,ta_east,5624.0,253517563.07593632,57880,,23019844.0,147047456.0,545592320.0
paragliders,ta_east,6341.0,320795374.4882253,46284,,29374840.0,186174832.0,675151040.0
paragliders,ta_east,7149.0,402859989.04251283,36147,,38197764.0,233848832.0,820825984.0
paragliders,ta_east,8059.0,510674421.5057731,27347,,48799780.0,296430560.0,1007583552.0
paragliders,ta_east,9086.0,654737804.7598621,19920,,67274160.0,383619360.0,1227300096.0
paragliders,ta_east,10244.0,854448398.7541226,13758,,112613664.0,505155424.0,1502720384.0
paragliders,ta_east,11549.0,1145542074.2119782,8709,,209362928.0,687967680.0,1886251136.0
paragliders,ta_east,13021.0,1586022972.191312,5031,,315569344.0,928792896.0,2469466880.0
paragliders,ta_east,14680.0,2230778430.362353,2543,,456925632.0,1200316928.0,3190266368.0
paragliders,ta_east,16550.0,3237161718.3842115,960,,673151616.0,1563080320.0,4313029120.0
paragliders,ta_east,18659.0,4751960047.447562,192,,1122119168.0,2641080320.0,5195267584.0
paragliders,ta_east,21037.0,4799911764.618235,7,,2803089920.0,3689776896.0,8564978176.0
paragliders,ta_east,23717.0,,0,,,,
paragliders,ta_east,26739.0,,0,,,,
paragliders,ta_east,30146.0,,0,,,,
paragliders,ta_east,33987.0,,0,,,,
paragliders,ta_east,38318.0,,0,,,,
paragliders,ta_east,43200.0,,0,,,,
paragliders,ta_north,1.0,54.46452067672549,121951,,36.10498809814453,51.835052490234375,74.73444366455078
paragliders,ta_north,2.0,214.16948001574187,136291,,140.94735717773438,203.88270568847656,294.6474609375
paragliders,ta_north,3.0,506.58715304468103,145408,,316.71673583984375,466.3358459472656,742.1435546875
paragliders,ta_north,4.0,803.2152213852385,148575,,490.3069152832031,768.671630859375,1130.7615966796875
paragliders,ta_north,5.0,1229.2263770646787,167991,,725.3003540039062,1164.258544921875,1778.0179443359375
paragliders,ta_north,6.0,1723.2564544391892,169043,,1016.2166137695312,1632.5006103515625,2480.177734375
paragliders,ta_north,7.0,2250.8517838711887,169512,,1158.19775390625,2149.8681640625,3351.065673828125
paragliders,ta_north,8.0,3179.3383866662643,170615,,1883.935546875,2962.906982421875,4667.95068359375
paragliders,ta_north,9.0,3713.901532842296,170752,,2190.700439453125,3497.0751953125,5377.8505859375
paragliders,ta_north,10.0,4372.726244075798,176120,,2533.60009765625,4132.552734375,6347.94189453125
paragliders,ta_north,11.0,5280.753424175536,176782,,2975.640625,4959.76318359375,7806.6708984375
paragliders,ta_north,12.0,5932.058579611937,177320,,3230.480224609375,5565.15576171875,8831.4775390625
paragliders,ta_north,14.0,8136.926344980553,177708,,4293.31494140625,7646.3427734375,12203.541015625
paragliders,ta_north,16.0,10128.601656473214,178141,,5340.22900390625,9427.43359375,15312.0791015625
paragliders,ta_north,18.0,12888.076897253051,178161,,6591.3232421875,11954.3125,19668.18359375
paragliders,ta_north,20.0,15187.152616051642,178603,,7646.2705078125,14129.9140625,23235.373046875
paragliders,ta_north,23.0,19946.96826364569,178647,,9714.0380859375,18458.05078125,31007.271484375
paragliders,ta_north,25.0,22165.5924699229,178718,,10642.0986328125,20526.71484375,34586.12890625
paragliders,ta_north,29.0,29933.80869026094,178784,,14051.904296875,27607.05859375,47052.94140625
paragliders,ta_north,32.0,35272.00078030528,179011,,16298.9189453125,32442.421875,55835.28125
paragliders,ta_north,37.0,46002.06093102483,179047,,20733.791015625,42161.88671875,73519.125
paragliders,ta_north,41.0,55953.54221864799,179074,,24784.962890625,51246.9609375,89723.453125
paragliders,ta_north,46.0,69982.32098268748,179130,,30339.92578125,63757.9296875,113172.875
paragliders,ta_north,52.0,86688.76757810151,178961,,36858.140625,78922.359375,141049.953125
paragliders,ta_north,59.0,111623.71854638738,178467,,46604.359375,101483.7109375,182716.28125
paragliders,ta_north,67.0,139724.02496748677,178035,,57222.0859375,126532.171875,230132.65625
paragliders,ta_north,75.0,173882.75358531342,177373,,70131.9453125,156935.390625,287784.03125
paragliders,ta_north,85.0,216628.29876539813,176714,,85969.96875,195163.1875,360370.78125
paragliders,ta_north,95.0,269235.55774331756,176168,,105084.6796875,242079.703125,450742.625
paragliders,ta_north,107.0,332895.50932640675,175676,,127525.390625,298824.3125,560812.5625
paragliders,ta_north,121.0,415435.58785206085,174898,,156580.515625,371926.4375,702934.9375
paragliders,ta_north,137.0,522972.58102992823,173648,,194547.890625,466556.03125,890770.625
paragliders,ta_north,154.0,648310.2438242827,172766,,237052.359375,576933.5,1109794.5
paragliders,ta_north,174.0,810752.7866030908,172076,,290544.375,718804.5,1398425.5
paragliders,ta_north,196.0,1004960.6092696857,171405,,352374.28125,887726.9375,1745344.75
paragliders,ta_north,221.0,1246550.394115435,170732,,426956.5,1097168.25,2180357.25
paragliders,ta_north,249.0,1545543.6477927295,169977,,515929.0625,1355467.0,2724965.0
paragliders,ta_north,281.0,1913745.9764383128,169209,,622079.6875,1671832.625,3400514.25
paragliders,ta_north,316.0,2358324.8921255236,168287,,747554.125,2052413.125,4225754.0
paragliders,ta_north,357.0,2922645.004636268,167522,,895868.8125,2530725.25,5285985.5
paragliders,ta_north,402.0,3597436.205858969,166526,,1066238.25,3098077.0,6563078.0
paragliders,ta_north,453.0,4441202.844623907,165737,,1266524.875,3801814.75,8183406.0
paragliders,ta_north,511.0,5470938.441172572,164961,,1492931.125,4653384.5,10188330.0
paragliders,ta_north,576.0,6732646.162253051,164188,,1754752.375,5682923.0,12677067.0
paragliders,ta_north,649.0,8271626.274133272,163330,,2056864.375,6929184.0,15739507.0
paragliders,ta_north,732.0,10170894.807892896,162620,,2393340.25,8440450.0,19595826.0
paragliders,ta_north,825.0,12487785.983590761,161888,,2768584.0,10252914.0,24387646.0
paragliders,ta_north,931.0,15357037.347002065,161100,,3190488.0,12468534.0,30375090.0
paragliders,ta_north,1049.0,18812839.311460722,160397,,3639861.5,15068559.0,37713080.0
paragliders,ta_north,1183.0,23049929.45702341,159663,,4116784.0,18183698.0,46922028.0
paragliders,ta_north,1334.0,28182964.768252105,158144,,4642399.0,21877100.0,58255208.0
paragliders,ta_north,1504.0,34413223.84810371,155891,,5196895.5,26231102.0,72240888.0
paragliders,ta_north,1695.0,42033164.75774206,152851,,5778477.0,31457736.0,89661888.0
paragliders,ta_north,1911.0,51377060.42995973,148728,,6418759.0,37696688.0,111366224.0
paragliders,ta_north,2155.0,63014986.73373905,143354,,7141629.0,45367988.0,138788608.0
paragliders,ta_north,2429.0,77557950.60251941,136494,,8096116.0,54791076.0,173047328.0
paragliders,ta_north,2739.0,95987312.19814745,128275,,9265387.0,66577416.0,216606496.0
paragliders,ta_north,3088.0,119355501.06356776,118562,,10947993.0,81623136.0,271410848.0
paragliders,ta_north,3481.0,149298255.71595508,107688,,13254653.0,100553744.0,341221792.0
paragliders,ta_north,3925.0,188292756.66001445,95598,,16721322.0,125386448.0,429583360.0
paragliders,ta_north,4425.0,239110143.93912578,83114,,21809710.0,157941616.0,542457536.0
paragliders,ta_north,4989.0,305710012.11098415,70164,,29450114.0,200684032.0,685114688.0
paragliders,ta_north,5624.0,393573042.0145394,57880,,40992756.0,259669856.0,868338112.0
paragliders,ta_north,6341.0,508625720.8510634,46284,,60066316.0,348589504.0,1088714880.0
paragliders,ta_north,7149.0,654222854.3150156,36147,,86445248.0,468448384.0,1373116800.0
paragliders,ta_north,8059.0,841699007.3631604,27347,,126975144.0,618785344.0,1729035776.0
paragliders,ta_north,9086.0,1075458478.0767214,19920,,192035072.0,786826304.0,2133801856.0
paragliders,ta_north,10244.0,1365986187.3264124,13758,,283453632.0,982122176.0,2672331776.0
paragliders,ta_north,11549.0,1729309067.9163885,8709,,399829760.0,1248404992.0,3296416000.0
paragliders,ta_north,13021.0,2203948259.2821946,5031,,542832960.0,1599655552.0,4029929472.0
paragliders,ta_north,14680.0,2736508769.9795976,2543,,747646080.0,1909518208.0,4655932416.0
paragliders,ta_north,16550.0,3469762045.3192115,960,,999360768.0,2129021184.0,5424728576.0
paragliders,ta_north,18659.0,3670228294.7148347,192,,1253320192.0,2564109824.0,5889239552.0
paragliders,ta_north,21037.0,2763300750.0394807,7,,2330752512.0,2932245248.0,3052453120.0
paragliders,ta_north,23717.0,,0,,,,
paragliders,ta_north,26739.0,,0,,,,
paragliders,ta_north,30146.0,,0,,,,
paragliders,ta_north,33987.0,,0,,,,
paragliders,ta_north,38318.0,,0,,,,
paragliders,ta_north,43200.0,,0,,,,
paragliders,cohort_3600s,1.0,57.65204471355485,103647,0.48423935726464173,,,
paragliders,cohort_3600s,2.0,233.46285508857412,115706,1.4282389815297,,,
paragliders,cohort_3600s,3.0,507.0788490823328,123464,2.3591996196633236,,,
paragliders,cohort_3600s,4.0,940.0044600332255,125946,3.7746128740126546,,,
paragliders,cohort_3600s,5.0,1560.966131417032,141437,7.611936213501507,,,
paragliders,cohort_3600s,6.0,2131.402331604708,142008,8.331276510971957,,,
paragliders,cohort_3600s,7.0,2725.4061441412846,142206,9.340766103244398,,,
paragliders,cohort_3600s,8.0,4172.188163033915,142489,18.715240836800444,,,
paragliders,cohort_3600s,9.0,4883.521895211594,142530,18.914542884120348,,,
paragliders,cohort_3600s,10.0,5917.316206859538,146516,20.48721753378853,,,
paragliders,cohort_3600s,11.0,7021.914003747014,146626,21.736421302491497,,,
paragliders,cohort_3600s,12.0,8117.952247074941,146693,22.76455045833411,,,
paragliders,cohort_3600s,14.0,11269.30163398069,146733,31.74950507287421,,,
paragliders,cohort_3600s,16.0,14271.46305920442,146992,38.53146529743859,,,
paragliders,cohort_3600s,18.0,18104.820632555307,147006,45.653645115898954,,,
paragliders,cohort_3600s,20.0,21448.101845350226,147328,51.30203323558903,,,
paragliders,cohort_3600s,23.0,27758.014378037882,147395,67.4641499241077,,,
paragliders,cohort_3600s,25.0,31377.764652739024,147529,80.0873060689027,,,
paragliders,cohort_3600s,29.0,41852.564099637566,147883,112.4332896504114,,,
paragliders,cohort_3600s,32.0,48612.83273669212,148110,123.71981061476534,,,
paragliders,cohort_3600s,37.0,60995.59372172967,148172,152.65126871144102,,,
paragliders,cohort_3600s,41.0,71415.5727145216,148205,178.61379956569695,,,
paragliders,cohort_3600s,46.0,84651.25876240603,148245,211.36280500876435,,,
paragliders,cohort_3600s,52.0,100182.2480311696,148280,253.32898083887733,,,
paragliders,cohort_3600s,59.0,120800.96543840814,148343,308.2673456674226,,,
paragliders,cohort_3600s,67.0,143083.01511635515,148453,374.6882616142326,,,
paragliders,cohort_3600s,75.0,167675.36587698507,148484,457.78406932812874,,,
paragliders,cohort_3600s,85.0,199009.05888113953,148521,563.0896945219489,,,
paragliders,cohort_3600s,95.0,231945.21111865772,148546,677.3960448338518,,,
paragliders,cohort_3600s,107.0,271760.7576792703,148553,827.6702078995477,,,
paragliders,cohort_3600s,121.0,319005.47217896977,148564,1006.4271218993499,,,
paragliders,cohort_3600s,137.0,375324.08060265816,148564,1230.971019753621,,,
paragliders,cohort_3600s,154.0,437544.5932736939,148568,1492.7002654067376,,,
paragliders,cohort_3600s,174.0,512916.08704391634,148578,1822.2699615507363,,,
paragliders,cohort_3600s,196.0,600376.517312519,148592,2222.728094236993,,,
paragliders,cohort_3600s,221.0,707162.933212334,148595,2725.099479259123,,,
paragliders,cohort_3600s,249.0,839546.266132659,148608,3360.8547332380444,,,
paragliders,cohort_3600s,281.0,1005288.9016643296,148624,4179.8506624926495,,,
paragliders,cohort_3600s,316.0,1210027.3448342485,148626,5169.005719974218,,,
paragliders,cohort_3600s,357.0,1474161.9041466417,148634,6410.50009659071,,,
paragliders,cohort_3600s,402.0,1797601.845504879,148628,7878.634446965529,,,
paragliders,cohort_3600s,453.0,2212626.6199072083,148647,9601.044449576466,,,
paragliders,cohort_3600s,511.0,2746806.658511414,148659,11665.124769178958,,,
paragliders,cohort_3600s,576.0,3438055.299096662,148666,14224.564527690049,,,
paragliders,cohort_3600s,649.0,4321889.436661017,148667,17291.768088759745,,,
paragliders,cohort_3600s,732.0,5470752.420009222,148682,21090.158592638163,,,
paragliders,cohort_3600s,825.0,6965163.36611498,148693,25860.5247454429,,,
paragliders,cohort_3600s,931.0,8939221.953690358,148675,32866.95942181992,,,
paragliders,cohort_3600s,1049.0,11505963.143938854,148704,40798.10935570673,,,
paragliders,cohort_3600s,1183.0,14927882.21684029,148709,51587.58104053478,,,
paragliders,cohort_3600s,1334.0,19469134.792208187,148723,65944.83824716785,,,
paragliders,cohort_3600s,1504.0,25425953.378898706,148750,84667.5866147972,,,
paragliders,cohort_3600s,1695.0,33133979.66159122,148782,108570.5060695614,,,
paragliders,cohort_3600s,1911.0,43085607.27555199,148765,138667.86201537374,,,
paragliders,cohort_3600s,2155.0,55598726.07280249,148748,175965.7910677005,,,
paragliders,cohort_3600s,2429.0,71024797.58182792,148804,222143.07553510362,,,
paragliders,cohort_3600s,2739.0,89703661.30505362,148783,281211.15419913846,,,
paragliders,cohort_3600s,3088.0,112144689.2535947,148808,357620.148518979,,,
paragliders,cohort_3600s,3481.0,139788625.8934601,148793,460077.4511617906,,,
paragliders,cohort_3600s,3925.0,173628234.72547603,146099,597024.3934406183,,,
paragliders,cohort_3600s,4425.0,216200312.87278765,141144,779008.7151278068,,,
paragliders,cohort_3600s,4989.0,270770172.79742,134654,1024175.4905596985,,,
paragliders,cohort_3600s,5624.0,341279965.65843207,126704,1356770.796756164,,,
paragliders,cohort_3600s,6341.0,432323068.7496252,117184,1816420.2020659843,,,
paragliders,cohort_3600s,7149.0,552596714.0230198,106482,2473773.7973097805,,,
paragliders,cohort_3600s,8059.0,710152505.8990881,94531,3410369.87860258,,,
paragliders,cohort_3600s,9086.0,909400181.1851006,82252,4743542.798229907,,,
paragliders,cohort_3600s,10244.0,1160387230.38278,69527,6690184.12502294,,,
paragliders,cohort_3600s,11549.0,1473602969.7946732,57305,9562902.126982938,,,
paragliders,cohort_3600s,13021.0,1849548878.9009821,45856,13844709.202512981,,,
paragliders,cohort_3600s,14680.0,2278138674.693157,35768,20354498.014778562,,,
paragliders,cohort_3600s,16550.0,2786797050.4393225,27221,30591264.75076808,,,
paragliders,cohort_3600s,18659.0,3375210067.372655,19860,47174777.90597234,,,
paragliders,cohort_3600s,21037.0,4102091025.267241,13630,76313471.0747491,,,
paragliders,cohort_3600s,23717.0,5110077314.632855,8568,132760197.90299655,,,
paragliders,cohort_3600s,26739.0,6631103753.662782,4851,252619872.7085732,,,
paragliders,cohort_3600s,30146.0,8921041112.387514,2319,531963955.08164436,,,
paragliders,cohort_3600s,33987.0,12408987629.360882,818,1312200463.3216746,,,
paragliders,cohort_3600s,38318.0,12612269332.52446,136,4221661127.898163,,,
paragliders,cohort_3600s,43200.0,,0,,,,
paragliders,cohort_7200s,1.0,58.65546124514172,73738,0.5965185623793743,,,
paragliders,cohort_7200s,2.0,236.23170595531408,81975,1.7285417705884976,,,
paragliders,cohort_7200s,3.0,514.3755254860245,87362,2.880357920776388,,,
paragliders,cohort_7200s,4.0,952.1057745406301,89210,4.643447968834783,,,
paragliders,cohort_7200s,5.0,1583.2019047919516,100099,9.386419926731666,,,
paragliders,cohort_7200s,6.0,2155.882411629735,100496,10.234102146435065,,,
paragliders,cohort_7200s,7.0,2759.5584741779376,100627,11.644306822461887,,,
paragliders,cohort_7200s,8.0,4212.896954326421,100861,23.244390999589065,,,
paragliders,cohort_7200s,9.0,4927.880561438925,100894,23.44772513621374,,,
paragliders,cohort_7200s,10.0,5956.858670817992,104036,24.892529012946085,,,
paragliders,cohort_7200s,11.0,7065.113721689121,104133,26.55717581286117,,,
paragliders,cohort_7200s,12.0,8149.251013334294,104182,27.569200197250662,,,
paragliders,cohort_7200s,14.0,11294.52768732937,104210,38.94928079495412,,,
paragliders,cohort_7200s,16.0,14326.074939989021,104418,46.15999545931725,,,
paragliders,cohort_7200s,18.0,18148.089664303014,104429,54.78545407485722,,,
paragliders,cohort_7200s,20.0,21505.642241916692,104693,62.00287561633384,,,
paragliders,cohort_7200s,23.0,27817.914413382787,104735,79.7287686140159,,,
paragliders,cohort_7200s,25.0,31456.196855862287,104838,95.38845912544402,,,
paragliders,cohort_7200s,29.0,42078.84451755377,105108,136.05859781243961,,,
paragliders,cohort_7200s,32.0,48915.70219482494,105278,150.1458110013889,,,
paragliders,cohort_7200s,37.0,61570.60262450558,105317,183.7003904783012,,,
paragliders,cohort_7200s,41.0,72302.61286533446,105346,216.43200753651092,,,
paragliders,cohort_7200s,46.0,86022.46053693944,105378,254.67473838091416,,,
paragliders,cohort_7200s,52.0,102195.06574154459,105402,305.4929179520856,,,
